id	kind	name	qualified_name	namespace	expected_namespace	namespace_path_match	path	line	compilation_unit	module	lint_tag	signature	noexcept	parent_id	owner_type	trivial_destructor	linkage	seen_in_tu_count
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_sub	function	C_charr_altrep_ci_sub	charr::altrep_backend::entrypoints::C_charr_altrep_ci_sub	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_sub_all	function	C_charr_altrep_ci_sub_all	charr::altrep_backend::entrypoints::C_charr_altrep_ci_sub_all	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_sub_replacement	function	C_charr_altrep_ci_sub_replacement	charr::altrep_backend::entrypoints::C_charr_altrep_ci_sub_replacement	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_sub_replacement_all	function	C_charr_altrep_ci_sub_replacement_all	charr::altrep_backend::entrypoints::C_charr_altrep_ci_sub_replacement_all	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trans_nfc	function	C_charr_altrep_ci_trans_nfc	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trans_nfc	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trans_tolower	function	C_charr_altrep_ci_trans_tolower	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trans_tolower	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trans_totitle	function	C_charr_altrep_ci_trans_totitle	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trans_totitle	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trans_toupper	function	C_charr_altrep_ci_trans_toupper	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trans_toupper	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trim_both	function	C_charr_altrep_ci_trim_both	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trim_both	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trim_left	function	C_charr_altrep_ci_trim_left	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trim_left	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_trim_right	function	C_charr_altrep_ci_trim_right	charr::altrep_backend::entrypoints::C_charr_altrep_ci_trim_right	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_width	function	C_charr_altrep_ci_width	charr::altrep_backend::entrypoints::C_charr_altrep_ci_width	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@entrypoints@F@C_charr_altrep_ci_wrap	function	C_charr_altrep_ci_wrap	charr::altrep_backend::entrypoints::C_charr_altrep_ci_wrap	charr::altrep_backend::entrypoints	charr::altrep_backend	true	src/altrep_backend/entrypoints.cpp	16	unit:src/altrep_backend/entrypoints.cpp	altrep	abi_shim	struct SEXPREC *(struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *, struct SEXPREC *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@N@escape@F@escaped_size#&1$@N@charr@N@altrep_backend@N@escape@S@EscapeInput#	function	escaped_size	charr::altrep_backend::escape::escaped_size	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	138	unit:src/altrep_backend/ci_escape.cpp	altrep	cxx_helper	unsigned long (const struct charr::altrep_backend::escape::EscapeInput &)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@escaped_width#I#	function	escaped_width	charr::altrep_backend::escape::escaped_width	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	126	unit:src/altrep_backend/ci_escape.cpp	altrep	neutral_helper	unsigned long (int) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@has_utf8_bom#*1C#I#	function	has_utf8_bom	charr::altrep_backend::escape::has_utf8_bom	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	57	unit:src/altrep_backend/ci_escape.cpp	altrep	neutral_helper	_Bool (const char *, int) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@normalize_escape_input#&1$@S@charport_strview#&$@N@charr@N@shared@S@NativeToUtf8#	function	normalize_escape_input	charr::altrep_backend::escape::normalize_escape_input	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	68	unit:src/altrep_backend/ci_escape.cpp	altrep	cxx_helper	struct charr::altrep_backend::escape::EscapeInput (const struct charport_strview &, class charr::shared::NativeToUtf8 &)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@short_escape#I#	function	short_escape	charr::altrep_backend::escape::short_escape	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	108	unit:src/altrep_backend/ci_escape.cpp	altrep	neutral_helper	char (int) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@write_escape#&1$@N@charr@N@altrep_backend@N@escape@S@EscapeInput#*C#	function	write_escape	charr::altrep_backend::escape::write_escape	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	179	unit:src/altrep_backend/ci_escape.cpp	altrep	neutral_helper	void (const struct charr::altrep_backend::escape::EscapeInput &, char *) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@F@write_hex#*C#I#I#	function	write_hex	charr::altrep_backend::escape::write_hex	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	168	unit:src/altrep_backend/ci_escape.cpp	altrep	neutral_helper	char *(char *, int, int) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@escape@S@EscapeInput	struct	EscapeInput	charr::altrep_backend::escape::EscapeInput	charr::altrep_backend::escape	charr::altrep_backend	true	src/altrep_backend/ci_escape.cpp	51	unit:src/altrep_backend/ci_escape.cpp	altrep					false	true	external	1
decl:c:@N@charr@N@altrep_backend@N@fixed@F@prepare_options#*$@S@SEXPREC#b#	function	prepare_options	charr::altrep_backend::fixed::prepare_options	charr::altrep_backend::fixed	charr::altrep_backend::fixed	true	src/altrep_backend/fixed/options.cpp	14	unit:src/altrep_backend/fixed/options.cpp	altrep	r_helper	struct charr::shared::FixedSearchOptions (struct SEXPREC *, _Bool) noexcept	true				external	9
decl:c:@N@charr@N@altrep_backend@N@io@F@as_charport_view#&1$@N@charr@N@shared@S@StringView#	function	as_charport_view	charr::altrep_backend::io::as_charport_view	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/string_view.h	43		altrep	neutral_helper	struct charport_strview (const struct charr::shared::StringView &) noexcept	true				external	40
decl:c:@N@charr@N@altrep_backend@N@io@F@as_shared_view#&1$@S@charport_strview#	function	as_shared_view	charr::altrep_backend::io::as_shared_view	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/string_view.h	12		altrep	neutral_helper	struct charr::shared::StringView (const struct charport_strview &) noexcept	true				external	40
decl:c:@N@charr@N@altrep_backend@N@io@F@checked_r_len#L#*1C#	function	checked_r_len	charr::altrep_backend::io::checked_r_len	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/reader_utils.h	18		altrep	cxx_helper	int (long, const char *)	false				external	42
decl:c:@N@charr@N@altrep_backend@N@io@F@finalize#&&$@N@charport@N@charvec@S@Store#	function	finalize	charr::altrep_backend::io::finalize	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.h	41		altrep	r_helper	struct SEXPREC *(class charport::charvec::Store &&) noexcept	true				external	29
decl:c:@N@charr@N@altrep_backend@N@io@F@is_ascii#*1C#l#	function	is_ascii	charr::altrep_backend::io::is_ascii	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/reader_utils.h	31		altrep	neutral_helper	_Bool (const char *, unsigned long) noexcept	true				external	42
decl:c:@N@charr@N@altrep_backend@N@io@F@missing_output_record#	function	missing_output_record	charr::altrep_backend::io::missing_output_record	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	81	unit:src/altrep_backend/io/utf8_output.cpp	altrep	neutral_helper	struct charport_strview (void) noexcept	true				external	7
decl:c:@N@charr@N@altrep_backend@N@io@F@output_record#$@N@std@S@basic_string_view>#C#$@N@std@S@char_traits>#C#$@S@cetype_ext_t#	function	output_record	charr::altrep_backend::io::output_record	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	104	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	struct charport_strview (class std::basic_string_view<char>, struct cetype_ext_t)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@io@F@output_record#&1$@S@charport_strview#	function	output_record	charr::altrep_backend::io::output_record	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	111	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	struct charport_strview (const struct charport_strview &)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@io@F@output_record#*1C#l#$@S@cetype_ext_t#	function	output_record	charr::altrep_backend::io::output_record	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	86	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	struct charport_strview (const char *, unsigned long, struct cetype_ext_t)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@io@F@scalar_store#$@N@std@S@basic_string_view>#C#$@N@std@S@char_traits>#C#$@S@cetype_ext_t#	function	scalar_store	charr::altrep_backend::io::scalar_store	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	143	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	class charport::charvec::Store (class std::basic_string_view<char>, struct cetype_ext_t)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@io@F@scalar_store#&1$@S@charport_strview#	function	scalar_store	charr::altrep_backend::io::scalar_store	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	122	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	class charport::charvec::Store (const struct charport_strview &)	false				external	7
decl:c:@N@charr@N@altrep_backend@N@io@F@scalar_store#*1C#l#$@S@cetype_ext_t#	function	scalar_store	charr::altrep_backend::io::scalar_store	charr::altrep_backend::io	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	136	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	class charport::charvec::Store (const char *, unsigned long, struct cetype_ext_t)	false				external	3
decl:c:@N@charr@N@altrep_backend@N@io@N@utf8_output@F@checked_length#l#	function	checked_length	charr::altrep_backend::io::utf8_output::checked_length	charr::altrep_backend::io::utf8_output	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	18	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	int (unsigned long)	false				external	1
decl:c:@N@charr@N@altrep_backend@N@io@N@utf8_output@F@empty_payload#	function	empty_payload	charr::altrep_backend::io::utf8_output::empty_payload	charr::altrep_backend::io::utf8_output	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	12	unit:src/altrep_backend/io/utf8_output.cpp	altrep	neutral_helper	const char *(void) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@io@N@utf8_output@F@is_ascii#*1C#l#	function	is_ascii	charr::altrep_backend::io::utf8_output::is_ascii	charr::altrep_backend::io::utf8_output	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	25	unit:src/altrep_backend/io/utf8_output.cpp	altrep	neutral_helper	_Bool (const char *, unsigned long) noexcept	true				external	1
decl:c:@N@charr@N@altrep_backend@N@io@N@utf8_output@F@reserve_encoding#$@S@cetype_ext_t#	function	reserve_encoding	charr::altrep_backend::io::utf8_output::reserve_encoding	charr::altrep_backend::io::utf8_output	charr::altrep_backend::io	true	src/altrep_backend/io/utf8_output.cpp	58	unit:src/altrep_backend/io/utf8_output.cpp	altrep	cxx_helper	struct cetype_ext_t (struct cetype_ext_t)	false				external	1
